Pregunta_ID,Modulo,Tema,Nivel,Tipo_Relacion,Pregunta,Respuesta_1,Respuesta_2,Respuesta_3,Respuesta_4,Respuesta_Correcta,Estado,Fuente_ID,Evaluacion_ID,Estado_Validacion,Estado_Uso
PTG-PC-000001,Patología,Condición - Producto + Coadyuvantes,Nivel 2,Patología-Condición-Producto-Coadyuvantes,"Para la patología Varicocele (Apoyo a la salud vascular y reproductiva masculina), si se presenta el perfil o condición Varicocele sin complicaciones asociadas, ¿cuál sería el paquete recomendado?",INOSITOL (Terceros) | BERBERINA (Terceros); CROMO (Terceros),FITO CASTAÑO DE INDIAS | FITO OMEGA 3,ARTRIFIT | Cloruro de Magnesio; CALGEL,FITO GLOBXAN | Ninguno,2,APROBADA,P008,,,
PTG-ST-000001,Patología,Síntomas,Nivel 1,Patología-Síntomas,¿Cuáles de las siguientes opciones corresponden a los síntomas o señales clave de la patología Endometriosis?,Disminución de la libido; dificultad para lograr la erección; dificultad para mantenerla; erecciones menos firmes; disminución del deseo sexual; fatiga.,Dolor lumbar; dolor que baja hacia glúteo o pierna; sensación de tirón; rigidez de espalda; dificultad para moverse; molestias después de permanecer mucho tiempo sentado o de pie.,Dolor menstrual intenso; dolor pélvico crónico; dolor durante las relaciones sexuales; sangrado menstrual abundante o prolongado; dolor al evacuar o al orinar durante la menstruación; infertilidad; fatiga.,Dificultad para conciliar el sueño; despertares frecuentes; despertar muy temprano; sensación de sueño poco reparador; cansancio al despertar; somnolencia diurna; irritabilidad; dificultad para concentrarse; disminución del rendimiento físico o mental; fatiga.,3,APROBADA,PTG-F000013,,,
PTG-PP-000002,Patología,Producto,Nivel 1,Patología-Producto,¿Cuál de los siguientes productos está recomendado para la patología Caída de cabello (Alopecia)?,FITO MELATONINA,FITO SHAMPOO FOLISAN X 400 ML,FITO GLOBXAN,CURCUMINA,2,APROBADA,P001,,,
PTG-PD-000004,Patología,Descripción-Producto,Nivel 2,Patología-Descripción-Producto,"¿Cuál de los siguientes productos está recomendado para una patología cuya descripción es la siguiente: Disminución de la energía, la fuerza, el deseo sexual o el rendimiento físico que puede estar relacionada con la edad, el estilo de vida, deficiencias nutricionales o alteraciones hormonales.?",Derivar al paquete específico de la patología correspondiente (P011 o P005),FITO VINAGRE ZUMO DE MANZANA PREMIUM x 250 ML,FITO L-ARGININA + ZINC + MAGNESIO,ESENCIA FLORAL PASIFLORA,3,APROBADA,P004,,,
PTCOM-000001,Producto,Complementarios,Nivel 1,Producto-Indicaciones-Combinaciones,El producto Zarzaparrilla usualmente se recomienda para Acné hormonal; Problemas cutáneos crónicos; Inflamación leve; Retención de líquidos leve; Artritis leve (apoyo). ¿Cuál de las siguientes opciones corresponde a la combinación estratégica recomendada?,Isowoan; Zinc; L-Arginina; Creatina; Proteína; Ashwagandha,Alcachofa (detox piel); Orégano (acné inflamatorio); Isowoan (mujer hormonal),Proteína; Creatina,Fibra; Biotics,2,APROBADA,COM-F000002,,,
PTRX-000001,Restricciones,Precaución / Contraindicación,Nivel 1,Producto-Precaución/Contraindicación,"Para el producto CLORURO DE MAGNESIO, ¿cuál de las siguientes corresponde a una precaución o contraindicación para su uso?",Insuficiencia renal moderada o severa; hipermagnesemia diagnosticada.,Uso de warfarina u otros anticoagulantes,Insuficiencia renal moderada o avanzada; hipermagnesemia,Persona sedentaria cuyo objetivo es únicamente osteoporosis sin pérdida de masa muscular identificada,1,APROBADA,RX-000043,,,
PTRX-000002,Restricciones,Precaución / Contraindicación,Nivel 1,Producto-Precaución/Contraindicación,"Para el producto FITO OMEGA 3, ¿cuál de las siguientes corresponde a una precaución o contraindicación para su uso?",Uso de anticoagulantes o antiagregantes; cirugía programada; obstrucción o cálculos biliares.,Embarazo; lactancia; gastritis o úlcera activa; niños pequeños,Alergia al pescado o mariscos,"Uso de anticoagulantes, antiagregantes plaquetarios o cirugía próxima",3,APROBADA,RX-000007,,,
PTRX-000003,Restricciones,Precaución / Contraindicación,Nivel 1,Producto-Precaución/Contraindicación,"Para el producto FITO CLORURO DE MAGNESIO, ¿cuál de las siguientes corresponde a una precaución o contraindicación para su uso?",Enfermedad renal avanzada,Embarazo; lactancia; antecedentes de herpes recurrente; hipotensión o tratamiento antihipertensivo; insuficiencia renal o hepática avanzada.,Uso concomitante de anticoagulantes o cirugía programada,Gastritis erosiva o úlcera péptica activa,1,APROBADA,RX-000021,,,
PTRM-000001,Restricciones,Producto / Contraindicación - Motivo,Nivel 1,Producto-Precaución/Contraindicación-Motivo,"FITO VITAMINA D3 puede generar contraindicaciones asociadas a Hipercalcemia, antecedentes de exceso de vitamina D o enfermedades que alteren metabolismo del calcio debido a que:",La suplementación con calcio debe individualizarse cuando existen alteraciones en eliminación renal o manejo del calcio.,La vitamina D aumenta la absorción de calcio y debe ajustarse cuando hay alteraciones del metabolismo mineral.,El resveratrol puede presentar efecto modulador sobre la agregación plaquetaria y requiere precaución en personas con riesgo de sangrado.,La vitamina E en dosis suplementarias puede aumentar el riesgo de sangrado en personas con medicamentos que afectan la coagulación.,2,APROBADA,X027,,,
PTRS-000003,Restricciones,Producto / Alternativas seguras,Nivel 1,Producto-Alternativas seguras,"Para el producto FITO MELATONINA, ¿cuál de las siguientes corresponde a una alternativa segura?",FITO ESENCIA FLORAL INSOMNIO; medidas de higiene del sueño; valoración médica cuando el insomnio sea persistente.,FITO VITAMINA D3; FITO CLORURO DE MAGNESIO (según objetivo),FITO RESVERATROL o antioxidantes alternativos según perfil,Recomendar valoración médica antes de aumentar el consumo de proteínas.,1,APROBADA,X017,,,
